,Year,Donor Name,CBPF Name,Paid Amount,Pledged Amount,Total Contributions,Local Curency,Exchange Rate,Paid Amount (Local Currency),Pledged Amount (Local Currency),Total Contributions (Local Currency)
55,2013,Switzerland,Somalia,532708.29,0.0,532708.29,CHF ,0.96,509269.0,0,509269.0
56,2013,United Kingdom,DRC,33292000.0,0.0,33292000.0,GBP ,0.64,21388504.0,0,21388504.0
57,2013,United Kingdom,Ethiopia,9463722.4,0.0,9463722.4,GBP,0.63,6000000.0,0,6000000.0
58,2013,United Kingdom,Haiti,1908396.95,0.0,1908396.95,GBP,0.65,1250000.0,0,1250000.0
59,2013,United Kingdom,Pakistan,4651162.79,0.0,4651162.79,GBP,0.65,3000000.0,0,3000000.0
60,2013,United Kingdom,Somalia,28977300.0,0.0,28977300.0,GBP ,0.62,17863432.0,0,17863432.0
61,2013,United Kingdom,South Sudan,77014064.18,0.0,77014064.18,GBP ,0.64,49254885.0,0,49254885.0
62,2013,United Kingdom,Sudan,37239200.0,0.0,37239200.0,GBP ,0.65,24033656.0,0,24033656.0
63,2013,United Kingdom,Yemen,3826632.31,0.0,3826632.31,GBP,0.65,2500000.0,0,2500000.0
0,2014,Australia,Afghanistan,371040.0,0.0,371040.0,AUD ,1.08,399981.0,0,399981.0
1,2014,Australia,Myanmar,1881400.0,0.0,1881400.0,AUD,1.06,1999928.2,0,1999928.2
2,2014,Australia,Somalia,4383984.65,0.0,4383984.65,AUD ,1.15,5024046.0,0,5024046.0
3,2014,Australia,South Sudan,7009884.66,0.0,7009884.66,AUD ,1.14,8012320.0,0,8012320.0
4,2014,Belgium,DRC,6255700.0,0.0,6255700.0,EUR ,0.8,5005920.0,0,5005920.0
5,2014,Belgium,South Sudan,6276525.01,0.0,6276525.01,EUR ,0.77,4818868.0,0,4818868.0
6,2014,Canada,Syria Cross border,4175016.7,0.0,4175016.7,CAD,1.2,5001670.01,0,5001670.01
7,2014,Denmark,CAR,5549167.15,0.0,5549167.15,DKK ,5.43,30133337.0,0,30133337.0
8,2014,Denmark,Lebanon,1004049.67,0.0,1004049.67,DKK,5.98,6000200.83,0,6000200.83
9,2014,Denmark,oPt,982912.98,0.0,982912.98,DKK,5.6,5500381.04,0,5500381.04
10,2014,Denmark,Somalia,5602588.94,0.0,5602588.94,DKK ,5.46,30587896.0,0,30587896.0
11,2014,Denmark,South Sudan,8316944.22,0.0,8316944.22,DKK ,5.47,45488205.0,0,45488205.0
12,2014,Denmark,Sudan,1868600.04,0.0,1868600.04,DKK ,5.45,10191345.0,0,10191345.0
13,2014,Denmark,Syria Cross border,2342782.56,0.0,2342782.56,DKK,5.98,14000468.58,0,14000468.58
14,2014,Denmark,Yemen,3425896.28,0.0,3425896.28,DKK,5.84,20000542.47,0,20000542.47
15,2014,Finland,Somalia,1860600.0,0.0,1860600.0,EUR ,0.8,1486619.0,0,1486619.0
16,2014,France,Syria Cross border,622665.01,0.0,622665.01,EUR,0.8,500000.0,0,500000.0
17,2014,Germany,Jordan,1239157.37,0.0,1239157.37,EUR,0.81,1000000.0,0,1000000.0
18,2014,Germany,Lebanon,2478314.75,0.0,2478314.75,EUR,0.81,2000000.0,0,2000000.0
19,2014,Germany,oPt,627500.0,0.0,627500.0,EUR,0.8,500117.5,0,500117.5
20,2014,Germany,Somalia,1255980.0,0.0,1255980.0,EUR ,0.79,995992.0,0,995992.0
21,2014,Germany,South Sudan,1957850.0,0.0,1957850.0,EUR ,0.77,1498536.0,0,1498536.0
22,2014,Germany,Syria,2478314.75,0.0,2478314.75,EUR,0.81,2000000.0,0,2000000.0
23,2014,Germany,Syria Cross border,7456637.37,0.0,7456637.37,EUR,0.8,5998853.92,0,5998853.92
24,2014,Germany,Yemen,2504600.0,0.0,2504600.0,EUR,0.8,2001175.4,0,2001175.4
25,2014,Iceland,oPt,130000.0,0.0,130000.0,ISK,115.72,15043600.0,0,15043600.0
26,2014,India,Jordan,500000.0,0.0,500000.0,USD,1.0,500000.0,0,500000.0
27,2014,India,Lebanon,500000.0,0.0,500000.0,USD,1.0,500000.0,0,500000.0
28,2014,India,Syria,1000000.0,0.0,1000000.0,USD,1.0,1000000.0,0,1000000.0
29,2014,Ireland,CAR,3988740.0,0.0,3988740.0,EUR ,0.73,2922150.0,0,2922150.0
30,2014,Ireland,DRC,4573990.0,0.0,4573990.0,EUR ,0.76,3476759.0,0,3476759.0
31,2014,Ireland,Ethiopia,679347.83,0.0,679347.83,EUR,0.74,500000.0,0,500000.0
32,2014,Ireland,oPt,133689.84,0.0,133689.84,EUR,0.75,100000.0,0,100000.0
33,2014,Ireland,Somalia,4042340.0,0.0,4042340.0,EUR ,0.74,2977356.0,0,2977356.0
34,2014,Ireland,South Sudan,4020240.0,0.0,4020240.0,EUR ,0.74,2972404.0,0,2972404.0
35,2014,Ireland,Sudan,3211790.0,0.0,3211790.0,EUR ,0.77,2480991.0,0,2480991.0
36,2014,"Korea, Republic of",Afghanistan,6000000.0,0.0,6000000.0,USD ,1.0,6000000.0,0,6000000.0
37,2014,"Korea, Republic of",Yemen,300000.0,0.0,300000.0,USD,1.0,300000.0,0,300000.0
38,2014,Luxembourg,CAR,341525.0,0.0,341525.0,EUR ,0.72,246923.0,0,246923.0
39,2014,Luxembourg,DRC,344025.01,0.0,344025.01,EUR ,0.73,250106.0,0,250106.0
40,2014,Luxembourg,Syria,317662.01,0.0,317662.01,EUR,0.79,250000.0,0,250000.0
41,2014,Netherlands,CAR,16688500.0,0.0,16688500.0,EUR ,0.79,13109155.0,0,13109155.0
42,2014,Netherlands,DRC,4605263.0,0.0,4605263.0,USD ,1.0,4605263.0,0,4605263.0
43,2014,Netherlands,Somalia,1268400.0,0.0,1268400.0,EUR ,0.79,998231.0,0,998231.0
44,2014,Netherlands,South Sudan,15665100.0,0.0,15665100.0,EUR ,0.76,11907673.0,0,11907673.0
45,2014,Netherlands,Sudan,3154750.0,0.0,3154750.0,EUR ,0.79,2482788.0,0,2482788.0
46,2014,Netherlands,Yemen,2717391.3,0.0,2717391.3,EUR,0.74,2000000.0,0,2000000.0
47,2014,Norway,Afghanistan,1340450.57,0.0,1340450.57,NOK ,5.97,7997128.0,0,7997128.0
48,2014,Norway,CAR,4912782.42,0.0,4912782.42,NOK ,6.11,29997718.0,0,29997718.0
49,2014,Norway,Colombia,483932.24,0.0,483932.24,NOK,6.2,2999895.96,0,2999895.96
50,2014,Norway,DRC,4640483.58,0.0,4640483.58,NOK ,6.35,29470272.0,0,29470272.0
51,2014,Norway,Ethiopia,688136.53,0.0,688136.53,NOK,7.27,5000000.03,0,5000000.03
52,2014,Norway,South Sudan,11378413.04,0.0,11378413.04,NOK ,6.18,70298913.0,0,70298913.0
53,2014,Norway,Sudan,9861371.39,0.0,9861371.39,NOK ,6.11,60227197.0,0,60227197.0
54,2014,Norway,Syria Cross border,2064409.58,0.0,2064409.58,NOK,7.27,15000000.01,0,15000000.01
55,2014,PRIVATE SECTOR,Ethiopia,4108.11,0.0,4108.11,USD,1.0,4108.11,0,4108.11
56,2014,Qatar,Syria Cross border,19999960.0,0.0,19999960.0,USD,1.0,19999960.0,0,19999960.0
57,2014,Spain,Colombia,317525.0,0.0,317525.0,EUR,0.79,249892.18,0,249892.18
58,2014,Spain,oPt,317662.01,0.0,317662.01,EUR,0.79,250000.0,0,250000.0
59,2014,Spain,Syria,1169786.09,0.0,1169786.09,EUR,0.75,875000.0,0,875000.0
60,2014,Spain,Syria Cross border,501336.9,0.0,501336.9,EUR,0.75,375000.0,0,375000.0
61,2014,Sweden,Afghanistan,11970374.6,0.0,11970374.6,SEK ,6.56,78489746.0,0,78489746.0
62,2014,Sweden,CAR,3667225.15,0.0,3667225.15,SEK ,6.76,24775773.0,0,24775773.0
63,2014,Sweden,Colombia,583000.04,0.0,583000.04,SEK,6.86,3999963.27,0,3999963.27
64,2014,Sweden,DRC,7933175.34,0.0,7933175.34,SEK ,7.4,58673765.0,0,58673765.0
65,2014,Sweden,Ethiopia,3450492.92,0.0,3450492.92,SEK,7.25,25000316.84,0,25000316.84
66,2014,Sweden,Haiti,1457500.1,0.0,1457500.1,SEK,6.86,9999908.18,0,9999908.18
67,2014,Sweden,Jordan,660796.39,0.0,660796.39,SEK,7.57,5000246.3,0,5000246.3
68,2014,Sweden,Lebanon,660796.39,0.0,660796.39,SEK,7.57,5000246.3,0,5000246.3
69,2014,Sweden,Myanmar,728750.05,0.0,728750.05,SEK,6.86,4999954.09,0,4999954.09
70,2014,Sweden,oPt,2845150.14,0.0,2845150.14,SEK,7.03,19999270.5,0,19999270.5
71,2014,Sweden,Pakistan,8665802.83,0.0,8665802.83,SEK,7.27,63001642.32,0,63001642.32
72,2014,Sweden,Somalia,10660600.65,0.0,10660600.65,SEK ,6.91,73715418.0,0,73715418.0
73,2014,Sweden,South Sudan,33224824.35,0.0,33224824.35,SEK ,6.99,232116789.0,0,232116789.0
74,2014,Sweden,Sudan,10559474.61,0.0,10559474.61,SEK ,6.56,69238475.0,0,69238475.0
75,2014,Sweden,Syria,1321592.78,0.0,1321592.78,SEK,7.57,10000492.6,0,10000492.6
76,2014,Sweden,Syria Cross border,1982389.18,0.0,1982389.18,SEK,7.57,15000738.9,0,15000738.9
77,2014,Sweden,Yemen,4372500.3,0.0,4372500.3,SEK,6.86,29999724.53,0,29999724.53
78,2014,Switzerland,CAR,1614797.64,0.0,1614797.64,CHF ,0.92,1488663.0,0,1488663.0
79,2014,Switzerland,Colombia,368421.0,0.0,368421.0,CHF,0.96,354052.58,0,354052.58
80,2014,Switzerland,Ethiopia,989010.99,0.0,989010.99,CHF,0.91,900000.0,0,900000.0
81,2014,Switzerland,oPt,2711434.72,0.0,2711434.72,CHF,0.93,2513999.98,0,2513999.98
82,2014,Switzerland,Somalia,2039941.04,0.0,2039941.04,CHF ,0.93,1890360.0,0,1890360.0
83,2014,Switzerland,South Sudan,2049511.15,0.0,2049511.15,CHF ,0.97,1981825.0,0,1981825.0
84,2014,Switzerland,Sudan,1087686.86,0.0,1087686.86,CHF ,0.92,1002910.0,0,1002910.0
85,2014,Switzerland,Syria Cross border,1828456.84,0.0,1828456.84,CHF,0.93,1700000.0,0,1700000.0
86,2014,Switzerland,Yemen,1013171.23,0.0,1013171.23,CHF,0.99,1000000.0,0,1000000.0
87,2014,United Kingdom,Afghanistan,25881600.0,0.0,25881600.0,GBP ,0.61,15909989.0,0,15909989.0
88,2014,United Kingdom,CAR,1671681.71,0.0,1671681.71,GBP ,0.6,999666.0,0,999666.0
89,2014,United Kingdom,DRC,30622300.0,0.0,30622300.0,GBP ,0.62,18890688.0,0,18890688.0
90,2014,United Kingdom,Ethiopia,14598519.05,0.0,14598519.05,GBP,0.62,9000000.0,0,9000000.0
91,2014,United Kingdom,Haiti,1659000.0,0.0,1659000.0,GBP,0.6,1000377.0,0,1000377.0
92,2014,United Kingdom,Myanmar,1658503.4,0.0,1658503.4,GBP,0.6,1000000.0,0,1000000.0
93,2014,United Kingdom,Somalia,10975300.0,0.0,10975300.0,GBP ,0.63,6947365.0,0,6947365.0
94,2014,United Kingdom,South Sudan,42510000.0,0.0,42510000.0,GBP ,0.59,24995880.0,0,24995880.0
95,2014,United Kingdom,Sudan,22346951.73,0.0,22346951.73,GBP ,0.62,13858079.0,0,13858079.0
96,2014,United Kingdom,Syria Cross border,5329153.6,0.0,5329153.6,GBP,0.64,3400000.0,0,3400000.0
97,2014,United Kingdom,Yemen,7913520.18,0.0,7913520.18,GBP,0.62,4900000.0,0,4900000.0
98,2014,UNOCHA,Afghanistan,1087230.72,0.0,1087230.72,USD ,1.0,1087231.0,0,1087231.0
0,2015,Australia,Afghanistan,6143578.23,0.0,6143578.23,AUD ,1.31,8035114.0,0,8035114.0
1,2015,Australia,Myanmar,1127385.05,0.0,1127385.05,AUD,1.33,1500116.69,0,1500116.69
2,2015,Australia,Somalia,3594485.62,0.0,3594485.62,AUD ,1.39,4992741.0,0,4992741.0
3,2015,Australia,South Sudan,7395964.49,0.0,7395964.49,AUD ,1.38,10240609.0,0,10240609.0
4,2015,Belgium,Jordan,5745097.47,0.0,5745097.47,EUR,0.91,5250000.0,0,5250000.0
5,2015,Belgium,Lebanon,6304381.59,0.0,6304381.59,EUR,0.91,5750000.0,0,5750000.0
6,2015,Belgium,oPt,2796420.58,0.0,2796420.58,EUR,0.89,2500000.0,0,2500000.0
7,2015,Belgium,South Sudan,2205832.0,0.0,2205832.0,EUR ,0.91,2018336.0,0,2018336.0
8,2015,Belgium,Syria,6304381.59,0.0,6304381.59,EUR,0.91,5750000.0,0,5750000.0
9,2015,Belgium,Syria Cross border,5558568.33,0.0,5558568.33,EUR,0.92,5125000.0,0,5125000.0
10,2015,Denmark,Afghanistan,3116235.59,0.0,3116235.59,DKK ,6.33,19713306.0,0,19713306.0
11,2015,Denmark,CAR,1494985.3,0.0,1494985.3,DKK ,6.75,10085171.0,0,10085171.0
12,2015,Denmark,Ethiopia,2928684.34,0.0,2928684.34,DKK,6.83,19999985.38,0,19999985.38
13,2015,Denmark,Lebanon,741179.96,0.0,741179.96,DKK,6.75,5000000.01,0,5000000.01
14,2015,Denmark,Somalia,6948397.58,0.0,6948397.58,DKK ,6.42,44583457.0,0,44583457.0
15,2015,Denmark,South Sudan,2985306.32,0.0,2985306.32,DKK ,6.75,20138876.0,0,20138876.0
16,2015,Denmark,Sudan,5271674.72,0.0,5271674.72,DKK ,6.67,35155947.0,0,35155947.0
17,2015,Denmark,Yemen,3009905.62,0.0,3009905.62,DKK,6.64,19999314.17,0,19999314.17
18,2015,France,Syria Cross border,552486.19,0.0,552486.19,EUR,0.9,500000.0,0,500000.0
19,2015,Germany,Afghanistan,1070300.0,0.0,1070300.0,EUR ,0.91,976114.0,0,976114.0
20,2015,Germany,Iraq,5538076.58,0.0,5538076.58,EUR,0.9,5000000.0,0,5000000.0
21,2015,Germany,oPt,1639344.26,0.0,1639344.26,EUR,0.92,1500000.0,0,1500000.0
22,2015,Germany,Somalia,1091580.0,0.0,1091580.0,EUR ,0.92,1007528.0,0,1007528.0
23,2015,Germany,South Sudan,1091580.0,0.0,1091580.0,EUR ,0.92,1007528.0,0,1007528.0
24,2015,Germany,Sudan,1091580.0,0.0,1091580.0,EUR ,0.92,1007528.0,0,1007528.0
25,2015,Germany,Syria,1096491.23,0.0,1096491.23,EUR,0.91,1000000.0,0,1000000.0
26,2015,Germany,Yemen,1118568.23,0.0,1118568.23,EUR,0.89,1000000.0,0,1000000.0
27,2015,Iceland,Lebanon,750000.0,0.0,750000.0,ISK,129.33,96997500.0,0,96997500.0
28,2015,India,Syria,1000000.0,0.0,1000000.0,USD,1.0,1000000.0,0,1000000.0
29,2015,Ireland,CAR,3255570.0,0.0,3255570.0,EUR ,0.94,3070003.0,0,3070003.0
30,2015,Ireland,DRC,3258270.0,0.0,3258270.0,EUR ,0.91,2965026.0,0,2965026.0
31,2015,Ireland,Ethiopia,4088302.73,0.0,4088302.73,EUR,0.93,3800000.0,0,3800000.0
32,2015,Ireland,Iraq,1096491.23,0.0,1096491.23,EUR,0.91,1000000.0,0,1000000.0
33,2015,Ireland,oPt,221238.94,0.0,221238.94,EUR,0.9,200000.0,0,200000.0
34,2015,Ireland,Somalia,3274140.0,0.0,3274140.0,EUR ,0.91,2972844.0,0,2972844.0
35,2015,Ireland,South Sudan,3255570.0,0.0,3255570.0,EUR ,0.92,3004891.0,0,3004891.0
36,2015,Ireland,Sudan,2712840.0,0.0,2712840.0,EUR ,0.92,2489846.0,0,2489846.0
37,2015,Ireland,Syria Cross border,1096491.23,0.0,1096491.23,EUR,0.91,1000000.0,0,1000000.0
38,2015,Ireland,Yemen,1710741.05,0.0,1710741.05,EUR,0.88,1500000.0,0,1500000.0
39,2015,Italy,South Sudan,550665.01,0.0,550665.01,EUR ,0.89,490643.0,0,490643.0
40,2015,"Korea, Republic of",Afghanistan,200000.0,0.0,200000.0,USD ,1.0,200000.0,0,200000.0
41,2015,"Korea, Republic of",Syria,500000.0,0.0,500000.0,USD,1.0,500000.0,0,500000.0
42,2015,"Korea, Republic of",Yemen,200000.0,0.0,200000.0,USD,1.0,200000.0,0,200000.0
43,2015,Kuwait,Syria,2500000.0,0.0,2500000.0,USD,1.0,2500000.0,0,2500000.0
44,2015,Luxembourg,CAR,281452.75,0.0,281452.75,EUR ,0.92,258374.0,0,258374.0
45,2015,Luxembourg,DRC,264450.0,0.0,264450.0,EUR ,0.94,249376.0,0,249376.0
46,2015,Luxembourg,Syria,281375.0,0.0,281375.0,EUR,0.89,249861.0,0,249861.0
47,2015,Malaysia,Syria,500000.0,0.0,500000.0,USD,1.0,500000.0,0,500000.0
48,2015,Netherlands,CAR,4429852.0,0.0,4429852.0,EUR ,0.9,4004586.0,0,4004586.0
49,2015,Netherlands,DRC,2232000.0,0.0,2232000.0,EUR ,0.92,2060136.0,0,2060136.0
50,2015,Netherlands,Ethiopia,5291005.29,0.0,5291005.29,EUR,0.95,5000000.0,0,5000000.0
51,2015,Netherlands,Iraq,20672683.18,0.0,20672683.18,EUR,0.91,18750000.0,0,18750000.0
52,2015,Netherlands,Jordan,3174603.17,0.0,3174603.17,EUR,0.95,3000000.0,0,3000000.0
53,2015,Netherlands,Lebanon,10317460.32,0.0,10317460.32,EUR,0.94,9750000.0,0,9750000.0
54,2015,Netherlands,South Sudan,5346500.0,0.0,5346500.0,EUR ,0.92,4934820.0,0,4934820.0
55,2015,Netherlands,Sudan,2218734.0,0.0,2218734.0,EUR ,0.89,1972455.0,0,1972455.0
56,2015,Netherlands,Syria,10553728.07,0.0,10553728.07,EUR,0.91,9625000.0,0,9625000.0
57,2015,Netherlands,Syria Cross border,31661184.21,0.0,31661184.21,EUR,0.91,28875000.0,0,28875000.0
58,2015,Netherlands,Yemen,13202048.75,0.0,13202048.75,EUR,0.91,12000000.0,0,12000000.0
59,2015,Norway,Afghanistan,1147927.18,0.0,1147927.18,NOK ,7.85,9012376.0,0,9012376.0
60,2015,Norway,CAR,742746.11,0.0,742746.11,NOK ,8.07,5991733.0,0,5991733.0
61,2015,Norway,DRC,1237910.18,0.0,1237910.18,NOK ,8.07,9986221.0,0,9986221.0
62,2015,Norway,oPt,593264.61,0.0,593264.61,NOK,8.43,5000034.13,0,5000034.13
63,2015,Norway,South Sudan,9074470.1,0.0,9074470.1,NOK ,8.1,73507182.0,0,73507182.0
64,2015,Norway,Sudan,6622430.6,0.0,6622430.6,NOK ,7.56,50078820.0,0,50078820.0
65,2015,Norway,Syria,2895537.03,0.0,2895537.03,NOK,7.94,22999783.31,0,22999783.31
66,2015,Norway,Syria Cross border,1477428.58,0.0,1477428.58,NOK,8.12,11999674.95,0,11999674.95
67,2015,Spain,Colombia,655737.7,0.0,655737.7,EUR,0.92,600000.0,0,600000.0
68,2015,Spain,oPt,546448.09,0.0,546448.09,EUR,0.91,500000.0,0,500000.0
69,2015,Spain,Syria,546448.09,0.0,546448.09,EUR,0.91,500000.0,0,500000.0
70,2015,Spain,Syria Cross border,546448.09,0.0,546448.09,EUR,0.91,500000.0,0,500000.0
71,2015,Sweden,Afghanistan,8073705.23,0.0,8073705.23,SEK ,8.61,69530749.0,0,69530749.0
72,2015,Sweden,CAR,2421115.14,0.0,2421115.14,SEK ,8.51,20596427.0,0,20596427.0
73,2015,Sweden,Colombia,477042.34,0.0,477042.34,SEK,8.38,4000000.0,0,4000000.0
74,2015,Sweden,DRC,9912246.17,0.0,9912246.17,SEK ,8.6,85215118.0,0,85215118.0
75,2015,Sweden,Ethiopia,706687.99,0.0,706687.99,SEK,8.49,5999781.0,0,5999781.0
76,2015,Sweden,Haiti,596302.92,0.0,596302.92,SEK,8.39,5000000.0,0,5000000.0
77,2015,Sweden,Iraq,943600.59,0.0,943600.59,SEK,8.48,7999845.8,0,7999845.8
78,2015,Sweden,Jordan,1713153.06,0.0,1713153.06,SEK,8.76,15000368.17,0,15000368.17
79,2015,Sweden,Lebanon,1142102.04,0.0,1142102.04,SEK,8.76,10000245.45,0,10000245.45
80,2015,Sweden,Myanmar,589750.37,0.0,589750.37,SEK,8.48,4999903.62,0,4999903.62
81,2015,Sweden,oPt,1185209.57,0.0,1185209.57,SEK,8.44,9999817.5,0,9999817.5
82,2015,Sweden,Pakistan,2020877.38,0.0,2020877.38,SEK,8.41,16999903.62,0,16999903.62
83,2015,Sweden,Somalia,7055405.17,0.0,7055405.17,SEK ,8.53,60168936.0,0,60168936.0
84,2015,Sweden,South Sudan,12854447.59,0.0,12854447.59,SEK ,8.54,109813353.0,0,109813353.0
85,2015,Sweden,Sudan,6336249.86,0.0,6336249.86,SEK ,8.6,54485413.0,0,54485413.0
86,2015,Sweden,Syria,2372106.58,0.0,2372106.58,SEK,8.43,19999807.25,0,19999807.25
87,2015,Sweden,Yemen,6875816.84,0.0,6875816.84,SEK,8.51,58500195.59,0,58500195.59
88,2015,Switzerland,CAR,1003540.73,0.0,1003540.73,CHF ,0.99,990466.0,0,990466.0
89,2015,Switzerland,Colombia,613520.03,0.0,613520.03,CHF,0.98,600000.0,0,600000.0
90,2015,Switzerland,Ethiopia,3073942.8,0.0,3073942.8,CHF,0.98,3000000.0,0,3000000.0
91,2015,Switzerland,oPt,505050.51,0.0,505050.51,CHF,0.99,500000.0,0,500000.0
92,2015,Switzerland,Somalia,1343028.33,0.0,1343028.33,CHF ,0.96,1284995.0,0,1284995.0
93,2015,Switzerland,South Sudan,1770696.85,0.0,1770696.85,CHF ,0.99,1748454.0,0,1748454.0
94,2015,Switzerland,Sudan,1047778.71,0.0,1047778.71,CHF ,0.96,1011106.0,0,1011106.0
95,2015,Switzerland,Syria,3566237.92,0.0,3566237.92,CHF,0.98,3500000.0,0,3500000.0
96,2015,Switzerland,Syria Cross border,711382.11,0.0,711382.11,CHF,0.98,700000.0,0,700000.0
97,2015,Switzerland,Yemen,3159882.88,0.0,3159882.88,CHF,0.95,3000000.0,0,3000000.0
98,2015,United Kingdom,Afghanistan,18222600.0,0.0,18222600.0,GBP ,0.66,11973117.0,0,11973117.0
99,2015,United Kingdom,CAR,9132207.27,0.0,9132207.27,GBP ,0.66,5994871.0,0,5994871.0
100,2015,United Kingdom,DRC,21159621.58,0.0,21159621.58,GBP ,0.65,13838393.0,0,13838393.0
101,2015,United Kingdom,Ethiopia,43381925.71,0.0,43381925.71,GBP,0.65,28200000.0,0,28200000.0
102,2015,United Kingdom,Iraq,29353019.88,0.0,29353019.88,GBP,0.65,19000000.0,0,19000000.0
103,2015,United Kingdom,Myanmar,1626162.39,0.0,1626162.39,GBP,0.66,1079000.0,0,1079000.0
104,2015,United Kingdom,Pakistan,3076923.08,0.0,3076923.08,GBP,0.65,2000000.0,0,2000000.0
105,2015,United Kingdom,Somalia,7460500.0,0.0,7460500.0,GBP ,0.66,4901549.0,0,4901549.0
106,2015,United Kingdom,South Sudan,52844750.0,0.0,52844750.0,GBP ,0.64,34021727.0,0,34021727.0
107,2015,United Kingdom,Sudan,17299900.0,0.0,17299900.0,GBP ,0.65,11296938.0,0,11296938.0
108,2015,United Kingdom,Syria Cross border,10132204.19,0.0,10132204.19,GBP,0.65,6600000.0,0,6600000.0
109,2015,United Kingdom,Yemen,27952636.28,0.0,27952636.28,GBP,0.65,18200000.0,0,18200000.0
0,2016,Australia,Afghanistan,5848785.38,0.0,5848785.38,AUD ,1.31,7679455.0,0,7679455.0
1,2016,Australia,Ethiopia,3160012.13,0.0,3160012.13,AUD,1.33,4215456.18,0,4215456.18
2,2016,Australia,Iraq,1518213.43,0.0,1518213.43,AUD,1.32,1999487.09,0,1999487.09
3,2016,Australia,Myanmar,1101920.11,0.0,1101920.11,AUD,1.36,1499713.27,0,1499713.27
4,2016,Australia,Somalia,1491997.61,0.0,1491997.61,AUD ,1.35,2015689.0,0,2015689.0
5,2016,Australia,South Sudan,2237996.42,0.0,2237996.42,AUD ,1.35,3023533.0,0,3023533.0
6,2016,Belgium,CAR,4435023.43,0.0,4435023.43,EUR ,0.9,3973110.0,0,3973110.0
7,2016,Belgium,DRC,5543779.29,0.0,5543779.29,EUR ,0.9,4966387.0,0,4966387.0
8,2016,Belgium,Iraq,3311258.28,0.0,3311258.28,EUR,0.91,3000000.0,0,3000000.0
9,2016,Belgium,Jordan,5918827.51,0.0,5918827.51,EUR,0.89,5250000.0,0,5250000.0
10,2016,Belgium,Lebanon,6482525.37,0.0,6482525.37,EUR,0.89,5750000.0,0,5750000.0
11,2016,Belgium,oPt,2818489.29,0.0,2818489.29,EUR,0.89,2500000.0,0,2500000.0
12,2016,Belgium,South Sudan,2261200.0,0.0,2261200.0,EUR ,0.9,2023774.0,0,2023774.0
13,2016,Belgium,Syria,6482525.37,0.0,6482525.37,EUR,0.89,5750000.0,0,5750000.0
14,2016,Belgium,Syria Cross border,5777903.04,0.0,5777903.04,EUR,0.89,5125000.0,0,5125000.0
15,2016,Canada,CAR,390228.67,0.0,390228.67,CAD ,1.3,506517.0,0,506517.0
16,2016,Canada,Iraq,374930.36,0.0,374930.36,CAD,1.33,500157.09,0,500157.09
17,2016,Canada,South Sudan,782350.18,0.0,782350.18,CAD ,1.3,1015491.0,0,1015491.0
18,2016,Canada,Yemen,3810104.4,0.0,3810104.4,CAD,1.31,4998856.97,0,4998856.97
19,2016,Cyprus,Iraq,10615.71,0.0,10615.71,EUR,0.94,10000.0,0,10000.0
20,2016,Denmark,Afghanistan,4291119.9,0.0,4291119.9,DKK ,7.03,30153936.0,0,30153936.0
21,2016,Denmark,CAR,2869852.2,0.0,2869852.2,DKK ,7.1,20384560.0,0,20384560.0
22,2016,Denmark,Ethiopia,1493988.76,0.0,1493988.76,DKK,6.69,9999266.77,0,9999266.77
23,2016,Denmark,Iraq,3553457.72,0.0,3553457.72,DKK,7.03,24998575.06,0,24998575.06
24,2016,Denmark,Myanmar,1421326.93,0.0,1421326.93,DKK,7.04,10000456.28,0,10000456.28
25,2016,Denmark,Somalia,6785323.51,0.0,6785323.51,DKK ,7.02,47609554.0,0,47609554.0
26,2016,Denmark,South Sudan,2896787.46,0.0,2896787.46,DKK ,6.88,19924104.0,0,19924104.0
27,2016,Denmark,Sudan,5264415.53,0.0,5264415.53,DKK ,6.98,36741366.0,0,36741366.0
28,2016,Denmark,Syria,2987977.53,0.0,2987977.53,DKK,6.69,19998533.61,0,19998533.61
29,2016,Denmark,Syria Cross border,3716153.98,0.0,3716153.98,DKK,6.73,24998567.82,0,24998567.82
30,2016,Denmark,Yemen,2842896.29,0.0,2842896.29,DKK,7.03,19999775.4,0,19999775.4
31,2016,France,Syria Cross border,2234636.87,0.0,2234636.87,EUR,0.9,2000000.0,0,2000000.0
32,2016,Germany,Afghanistan,9066875.0,0.0,9066875.0,EUR ,0.94,8479236.0,0,8479236.0
33,2016,Germany,CAR,4278900.0,0.0,4278900.0,EUR ,0.93,3968964.0,0,3968964.0
34,2016,Germany,Ethiopia,2254791.43,0.0,2254791.43,EUR,0.89,2000000.0,0,2000000.0
35,2016,Germany,Iraq,15984809.35,0.0,15984809.35,EUR,0.91,14520131.61,0,14520131.61
36,2016,Germany,Lebanon,1691093.57,0.0,1691093.57,EUR,0.89,1500000.0,0,1500000.0
37,2016,Germany,oPt,1698754.25,0.0,1698754.25,EUR,0.88,1500000.0,0,1500000.0
38,2016,Germany,Somalia,2245800.0,0.0,2245800.0,EUR ,0.89,1992025.0,0,1992025.0
39,2016,Germany,South Sudan,2245800.0,0.0,2245800.0,EUR ,0.89,1992025.0,0,1992025.0
40,2016,Germany,Sudan,1122900.0,0.0,1122900.0,EUR ,0.89,996012.0,0,996012.0
41,2016,Germany,Syria,3865006.61,0.0,3865006.61,EUR,0.91,3500000.0,0,3500000.0
42,2016,Germany,Syria Cross border,8649603.58,0.0,8649603.58,EUR,0.92,8000000.0,0,8000000.0
