region,country,dyad_name,latitude,longitude,qty_conf,death_total,deaths_civilians
Africa,Somalia,Government of Somalia - Al-Shabaab,2.04707,44.89832,1,7,0
Africa,Somalia,Government of Somalia - Al-Shabaab,2.05368,45.054779,4,22,0
Africa,Somalia,Government of Somalia - Al-Shabaab,2.066667,45.366667,77,340,124
Africa,Somalia,Government of Somalia - Al-Shabaab,2.069994,45.242021,1,0,0
Africa,Somalia,Government of Somalia - Al-Shabaab,2.07212,45.22315,1,0,0
Africa,Somalia,Government of Somalia - Al-Shabaab,2.09048,45.17662,1,4,0
Africa,Somalia,Government of Somalia - Al-Shabaab,2.110364,45.156469,3,18,0
Africa,Somalia,Government of Somalia - Al-Shabaab,2.130556,45.136111,1,0,0
Africa,Somalia,Government of Somalia - Al-Shabaab,2.13468,45.05613,1,3,0
Africa,Somalia,Government of Somalia - Al-Shabaab,2.15,45.116667,15,52,5
Africa,Somalia,Government of Somalia - Al-Shabaab,2.25045,44.69117,2,4,0
Africa,Somalia,Government of Somalia - Al-Shabaab,2.338564,42.285637,6,6,1
Africa,Somalia,Government of Somalia - Al-Shabaab,2.35,45.383333,1,5,0
Africa,Somalia,Government of Somalia - Al-Shabaab,2.39634,45.01587,1,3,0
Africa,Somalia,Government of Somalia - Al-Shabaab,2.410514,42.976677,2,0,0
Africa,Somalia,Government of Somalia - Al-Shabaab,2.42142,42.928669,1,2,2
Africa,Somalia,Government of Somalia - Al-Shabaab,2.44864,41.969238,2,0,0
Africa,Somalia,Government of Somalia - Al-Shabaab,2.483333,43.316667,1,0,0
Africa,Somalia,Government of Somalia - Al-Shabaab,2.6512,44.7898,1,0,0
Africa,Somalia,Government of Somalia - Al-Shabaab,2.67191,41.32213,1,4,0
Africa,Somalia,Government of Somalia - Al-Shabaab,2.735179,41.017705,3,23,0
Africa,Somalia,Government of Somalia - Al-Shabaab,2.766667,45.516667,4,7,0
Africa,Somalia,Government of Somalia - Al-Shabaab,2.783333,44.083333,4,8,6
Africa,Somalia,Government of Somalia - Al-Shabaab,2.81111,45.327782,2,0,0
Africa,Somalia,Government of Somalia - Al-Shabaab,2.866667,43.0,3,9,0
Africa,Somalia,Government of Somalia - Al-Shabaab,2.88306,45.65694,1,8,0
Africa,Somalia,Government of Somalia - Al-Shabaab,2.9034,45.43677,1,0,0
Africa,Somalia,Government of Somalia - Al-Shabaab,2.92082,43.70534,1,6,0
Africa,Somalia,Government of Somalia - Al-Shabaab,2.95578,45.50962,1,0,0
Africa,Somalia,Government of Somalia - Al-Shabaab,2.966667,45.533333,2,0,0
Africa,Somalia,Government of Somalia - Al-Shabaab,3.0,42.0,5,17,2
Africa,Somalia,Government of Somalia - Al-Shabaab,3.0,43.5,1,1,0
Africa,Somalia,Government of Somalia - Al-Shabaab,3.0,46.0,1,0,0
Africa,Somalia,Government of Somalia - Al-Shabaab,3.03594,41.86737,1,227,12
Africa,Somalia,Government of Somalia - Al-Shabaab,3.05,43.816667,2,27,0
Africa,Somalia,Government of Somalia - Al-Shabaab,3.105424,45.852379,1,5,0
Africa,Somalia,Government of Somalia - Al-Shabaab,3.116667,43.65,4,37,32
Africa,Somalia,Government of Somalia - Al-Shabaab,3.1532,41.33575,3,0,0
Africa,Somalia,Government of Somalia - Al-Shabaab,3.168883,42.49,1,9,0
Africa,Somalia,Government of Somalia - Al-Shabaab,3.183333,43.4,1,0,0
Africa,Somalia,Government of Somalia - Al-Shabaab,3.207197,45.759266,2,0,0
Africa,Somalia,Government of Somalia - Al-Shabaab,3.22,42.3,1,2,0
Africa,Somalia,Government of Somalia - Al-Shabaab,3.233333,43.183333,1,0,0
Africa,Somalia,Government of Somalia - Al-Shabaab,3.316272,42.220853,2,6,2
Africa,Somalia,Government of Somalia - Al-Shabaab,3.31817,43.473148,6,59,0
Africa,Somalia,Government of Somalia - Al-Shabaab,3.36408,42.35114,1,0,0
Africa,Somalia,Government of Somalia - Al-Shabaab,3.55507,45.05592,1,150,0
Africa,Somalia,Government of Somalia - Al-Shabaab,3.55585,46.77207,1,20,0
Africa,Somalia,Government of Somalia - Al-Shabaab,3.7,47.016667,1,7,0
Africa,Somalia,Government of Somalia - Al-Shabaab,3.7782,46.2463,1,3,0
Africa,Somalia,Government of Somalia - Al-Shabaab,3.808228,43.247629,2,12,0
Africa,Somalia,Government of Somalia - Al-Shabaab,3.85,45.566667,2,5,0
Africa,Somalia,Government of Somalia - Al-Shabaab,3.929306,41.874525,1,0,0
Africa,Somalia,Government of Somalia - Al-Shabaab,4.0,45.5,1,2,0
Africa,Somalia,Government of Somalia - Al-Shabaab,4.0182,44.512749,2,0,0
Africa,Somalia,Government of Somalia - Al-Shabaab,4.024069,46.617838,2,25,0
Africa,Somalia,Government of Somalia - Al-Shabaab,4.056695,45.466345,1,0,0
Africa,Somalia,Government of Somalia - Al-Shabaab,4.116667,43.9,6,19,0
Africa,Somalia,Government of Somalia - Al-Shabaab,4.18532,44.05349,1,1,0
Africa,Somalia,Government of Somalia - Al-Shabaab,4.211071,45.563259,3,129,0
Africa,Somalia,Government of Somalia - Al-Shabaab,4.255833,43.470492,2,5,0
Africa,Somalia,Government of Somalia - Al-Shabaab,4.266667,43.483333,1,0,0
Africa,Somalia,Government of Somalia - Al-Shabaab,4.35,43.15,1,4,0
Africa,Somalia,Government of Somalia - Al-Shabaab,4.383333,46.083333,2,8,0
Africa,Somalia,Government of Somalia - Al-Shabaab,4.4802,47.9515,1,5,0
Africa,Somalia,Government of Somalia - Al-Shabaab,4.48486,46.69076,2,6,0
Africa,Somalia,Government of Somalia - Al-Shabaab,4.52679,45.30225,1,2,0
Africa,Somalia,Government of Somalia - Al-Shabaab,4.633257,46.179174,1,0,0
Africa,Somalia,Government of Somalia - Al-Shabaab,4.683333,46.616667,2,10,0
Africa,Somalia,Government of Somalia - Al-Shabaab,4.735833,45.203611,6,16,1
Africa,Somalia,Government of Somalia - Al-Shabaab,4.84972,46.52153,1,0,0
Africa,Somalia,Government of Somalia - Al-Shabaab,5.0,47.0,4,7,0
Africa,Somalia,Government of Somalia - Al-Shabaab,5.501944,46.379444,1,32,0
Africa,Somalia,Government of Somalia - Al-Shabaab,5.535,46.386111,1,0,0
Africa,Somalia,Government of Somalia - Al-Shabaab,6.113056,47.988056,1,10,0
Africa,Somalia,Government of Somalia - Al-Shabaab,6.1206,47.952599,1,9,0
Africa,Somalia,Government of Somalia - Al-Shabaab,6.17852,48.68535,2,17,0
Africa,Somalia,Government of Somalia - Al-Shabaab,6.73028,49.202499,2,18,0
Africa,Somalia,Government of Somalia - Al-Shabaab,6.769722,47.430833,3,42,0
Africa,Somalia,Government of Somalia - Al-Shabaab,7.0,48.0,3,40,0
Africa,Somalia,Government of Somalia - Al-Shabaab,7.05755,47.13494,1,9,0
Africa,Somalia,Government of Somalia - Al-Shabaab,7.82861,49.488331,1,2,0
Africa,Somalia,Government of Somalia - Al-Shabaab,7.966667,49.85,1,22,0
Africa,Somalia,Government of Somalia - Al-Shabaab,8.23,46.33,1,2,0
Africa,Somalia,Government of Somalia - Al-Shabaab,8.353708,50.186264,1,0,0
Africa,Somalia,Government of Somalia - Al-Shabaab,8.68593,50.36265,1,4,0
Africa,Somalia,Government of Somalia - Al-Shabaab,10.0,50.0,1,20,0
Africa,Somalia,Government of Somalia - Al-Shabaab,10.990097,49.055153,2,6,0
Africa,Somalia,Government of Somalia - Al-Shabaab,11.284722,49.1825,4,3,2
Africa,Somalia,Government of Somalia - Civilians,1.83333,44.41667,1,3,3
Africa,Somalia,Government of Somalia - Civilians,2.15,45.116667,2,2,2
Africa,Somalia,Government of Somalia - Republic of Somaliland,10.714167,48.335833,2,10,0
Africa,South Sudan,Bor Dinka - Murle,6.66885,31.47625,1,3,0
Africa,South Sudan,Bor Dinka - Murle,7.0,31.4,1,4,0
Africa,South Sudan,Bor Dinka - Murle,7.0627,31.4411,1,2,0
Africa,South Sudan,Bor Dinka - Murle,7.1676,31.6066,1,3,0
Africa,South Sudan,Bor Dinka - Murle,7.73,31.4,1,2,0
Africa,South Sudan,Government of South Sudan - Civilians,3.59991,32.05529,1,7,7
Africa,South Sudan,Government of South Sudan - Civilians,3.686367,30.775746,1,2,2
Africa,South Sudan,Government of South Sudan - Civilians,3.883333,31.666667,2,7,3
Africa,South Sudan,Government of South Sudan - Civilians,4.0,32.9,1,2,2
Africa,South Sudan,Government of South Sudan - Civilians,4.09444,30.67639,6,13,13
Africa,South Sudan,Government of South Sudan - Civilians,4.202066,30.937343,1,3,3
Africa,South Sudan,Government of South Sudan - Civilians,4.23904,30.35008,1,3,3
Africa,South Sudan,Government of South Sudan - Civilians,4.416049,31.045343,1,2,1
Africa,South Sudan,Government of South Sudan - Civilians,4.5,32.5,1,7,7
Africa,South Sudan,Government of South Sudan - Civilians,4.75,31.0,1,2,2
Africa,South Sudan,Government of South Sudan - Civilians,4.85,31.616667,3,9,9
Africa,South Sudan,Government of South Sudan - Civilians,4.91103,30.80712,1,0,0
Africa,South Sudan,Government of South Sudan - Civilians,7.69702,28.00446,5,37,37
Africa,South Sudan,Government of South Sudan - Civilians,9.53342,31.66048,1,30,30
Africa,South Sudan,Government of South Sudan - Civilians,9.94589,33.80961,1,70,70
Africa,South Sudan,Government of South Sudan - SPLM/A - IO,3.55,30.88,1,13,0
Africa,South Sudan,Government of South Sudan - SPLM/A - IO,3.726881,30.807287,1,1,0
Africa,South Sudan,Government of South Sudan - SPLM/A - IO,3.883333,31.666667,1,4,1
Africa,South Sudan,Government of South Sudan - SPLM/A - IO,4.23904,30.35008,1,3,2
Africa,South Sudan,Government of South Sudan - SPLM/A - IO,4.27312,30.87175,1,9,0
Africa,South Sudan,Government of South Sudan - SPLM/A - IO,4.570556,28.416389,1,4,2
Africa,South Sudan,Government of South Sudan - SPLM/A - IO,4.85,31.616667,7,336,85
Africa,South Sudan,Government of South Sudan - SPLM/A - IO,4.91103,30.80712,2,21,20
Africa,South Sudan,Government of South Sudan - SPLM/A - IO,7.69702,28.00446,2,40,0
Africa,South Sudan,Government of South Sudan - SPLM/A - IO,7.73,31.4,1,3,0
Africa,South Sudan,Government of South Sudan - SPLM/A - IO,7.7635,31.6874,1,153,0
Africa,South Sudan,Government of South Sudan - SPLM/A - IO,8.0,30.0,1,32,0
Africa,South Sudan,Government of South Sudan - SPLM/A - IO,8.1,29.9,2,14,7
Africa,South Sudan,Government of South Sudan - SPLM/A - IO,8.3222,30.1269,1,0,0
Africa,South Sudan,Government of South Sudan - SPLM/A - IO,8.59984,29.98989,1,7,7
Africa,South Sudan,Government of South Sudan - SPLM/A - IO,8.65,29.85,2,33,0
Africa,South Sudan,Government of South Sudan - SPLM/A - IO,9.07759,27.32436,1,2,0
Africa,South Sudan,Government of South Sudan - SPLM/A - IO,9.53342,31.66048,1,60,0
Africa,South Sudan,Government of South Sudan - SPLM/A - IO,11.3907,32.4618,1,0,0
Africa,South Sudan,Lou Nuer - Murle,7.4,32.4,1,101,0
Africa,South Sudan,MDF - SPLM/A-North,9.979166,33.75,1,70,0
Africa,South Sudan,Panyar Dinka - Waat Dinka,7.24652,29.2488,1,62,0
Africa,South Sudan,"Panyar Dinka, Rek Dinka - Waat Dinka",8.0,28.85,1,86,0
Africa,South Sudan,SLM/A - Civilians,9.091134,29.098214,1,0,0
Africa,South Sudan,SPLM/A - IO - Civilians,4.22261,32.001765,1,1,1
Africa,South Sudan,SPLM/A - IO - Civilians,4.2242,31.999,1,9,9
Africa,South Sudan,SPLM/A - IO - Civilians,4.3625,31.1091,1,31,31
Africa,Sudan,Awlad Omran clan (Misseriya) - Awlad Serur clan (Misseriya),9.595,28.436,1,43,0
Africa,Sudan,Awlad Zeid - Zaghawa,14.18,22.72,1,17,0
Africa,Sudan,Fulani - Masalit,11.266667,25.133333,1,11,0
Africa,Sudan,Fulani - Salamat Baggara,10.891006,24.919635,2,45,0
Africa,Sudan,Government of Sudan - Civilians,10.045,24.55,1,0,0
Africa,Sudan,Government of Sudan - Civilians,10.46355,28.04146,1,2,2
Africa,Sudan,Government of Sudan - Civilians,10.55,34.283333,1,1,1
Africa,Sudan,Government of Sudan - Civilians,10.7235,25.08539,2,16,16
Africa,Sudan,Government of Sudan - Civilians,11.11373,30.54349,1,1,1
Africa,Sudan,Government of Sudan - Civilians,11.15,34.1,1,1,1
Africa,Sudan,Government of Sudan - Civilians,11.266667,25.133333,4,5,5
Africa,Sudan,Government of Sudan - Civilians,11.27653,30.52839,1,2,2
Africa,Sudan,Government of Sudan - Civilians,11.5,24.666667,2,2,2
Africa,Sudan,Government of Sudan - Civilians,11.766667,34.35,1,1,1
Africa,Sudan,Government of Sudan - Civilians,11.7891,34.3592,1,1,1
Africa,Sudan,Government of Sudan - Civilians,12.05,24.883333,1,0,0
Africa,Sudan,Government of Sudan - Civilians,12.097516,24.908488,2,1,1
Africa,Sudan,Government of Sudan - Civilians,12.143723,30.789585,1,1,1
Africa,Sudan,Government of Sudan - Civilians,12.1648,31.303,2,2,2
Africa,Sudan,Government of Sudan - Civilians,12.1991,31.234,1,8,8
Africa,Sudan,Government of Sudan - Civilians,12.333333,23.416667,4,18,18
Africa,Sudan,Government of Sudan - Civilians,12.366667,23.133333,1,0,0
Africa,Sudan,Government of Sudan - Civilians,12.5,24.25,1,0,0
Africa,Sudan,Government of Sudan - Civilians,12.5,24.283333,4,4,4
Africa,Sudan,Government of Sudan - Civilians,12.64849,24.186207,1,2,2
Africa,Sudan,Government of Sudan - Civilians,12.827573,24.249431,1,18,18
Africa,Sudan,Government of Sudan - Civilians,12.883006,24.486849,2,63,63
Africa,Sudan,Government of Sudan - Civilians,12.883333,23.466667,1,8,8
Africa,Sudan,Government of Sudan - Civilians,12.89457,24.58878,1,2,2
Africa,Sudan,Government of Sudan - Civilians,12.9096,23.47406,1,1,1
Africa,Sudan,Government of Sudan - Civilians,12.958041,24.038332,1,3,3
Africa,Sudan,Government of Sudan - Civilians,12.999618,24.117023,1,1,1
Africa,Sudan,Government of Sudan - Civilians,13.01667,25.25,1,1,1
Africa,Sudan,Government of Sudan - Civilians,13.054128,24.148371,1,12,12
Africa,Sudan,Government of Sudan - Civilians,13.068194,24.127893,1,4,4
Africa,Sudan,Government of Sudan - Civilians,13.070916,24.317988,1,1,1
Africa,Sudan,Government of Sudan - Civilians,13.079031,24.319189,2,16,16
Africa,Sudan,Government of Sudan - Civilians,13.08091,24.51944,2,4,4
Africa,Sudan,Government of Sudan - Civilians,13.13228,24.28082,4,48,48
Africa,Sudan,Government of Sudan - Civilians,13.13333,24.15,1,2,2
Africa,Sudan,Government of Sudan - Civilians,13.133333,24.683333,1,0,0
Africa,Sudan,Government of Sudan - Civilians,13.15,24.75,1,1,1
Africa,Sudan,Government of Sudan - Civilians,13.17663,24.74324,1,1,1
Africa,Sudan,Government of Sudan - Civilians,13.18421,30.21669,1,1,1
Africa,Sudan,Government of Sudan - Civilians,13.266666,25.133333,1,1,1
Africa,Sudan,Government of Sudan - Civilians,13.28,24.45,2,91,91
Africa,Sudan,Government of Sudan - Civilians,13.3,25.083333,6,9,9
Africa,Sudan,Government of Sudan - Civilians,13.314087,24.446307,1,3,3
Africa,Sudan,Government of Sudan - Civilians,13.33349,24.52209,1,2,2
Africa,Sudan,Government of Sudan - Civilians,13.338884,24.501595,1,15,15
Africa,Sudan,Government of Sudan - Civilians,13.347468,24.345325,1,2,2
Africa,Sudan,Government of Sudan - Civilians,13.363961,24.39849,2,21,21
Africa,Sudan,Government of Sudan - Civilians,13.370937,24.400885,1,2,2
Africa,Sudan,Government of Sudan - Civilians,13.385552,24.365803,2,15,15
Africa,Sudan,Government of Sudan - Civilians,13.419313,24.34215,1,1,1
Africa,Sudan,Government of Sudan - Civilians,13.444882,24.364419,1,0,0
Africa,Sudan,Government of Sudan - Civilians,13.45262,22.44725,1,5,5
Africa,Sudan,Government of Sudan - Civilians,13.483333,25.3,2,2,2
Africa,Sudan,Government of Sudan - Civilians,13.49,22.69,1,2,2
Africa,Sudan,Government of Sudan - Civilians,13.517025,24.860859,3,2,2
Africa,Sudan,Government of Sudan - Civilians,13.564152,23.442497,1,0,0
Africa,Sudan,Government of Sudan - Civilians,13.63333,25.35,2,2,2
Africa,Sudan,Government of Sudan - Civilians,13.633333,25.35,1,1,1
Africa,Sudan,Government of Sudan - Civilians,13.65,24.08333,1,1,1
Africa,Sudan,Government of Sudan - Civilians,14.02897,25.52464,1,1,1
Africa,Sudan,Government of Sudan - Civilians,14.203053,24.663841,1,1,1
Africa,Sudan,Government of Sudan - Civilians,14.233333,24.65,1,1,1
Africa,Sudan,Government of Sudan - Civilians,14.616666,25.183333,1,6,6
Africa,Sudan,Government of Sudan - Civilians,16.0,25.5,5,7,7
Africa,Sudan,Government of Sudan - SLM/A,12.827573,24.249431,1,1,1
Africa,Sudan,Government of Sudan - SLM/A,12.8602,24.3805,1,1,1
Africa,Sudan,Government of Sudan - SLM/A,13.08091,24.51944,2,2,2
Africa,Sudan,Government of Sudan - SLM/A,13.287452,24.647945,1,3,3
Africa,Sudan,Government of Sudan - SPLM/A-North,9.8811,34.2164,1,1,1
Africa,Sudan,Government of Sudan - SPLM/A-North,10.45985,34.06486,1,24,0
Africa,Sudan,Government of Sudan - SPLM/A-North,10.55,34.283333,3,11,11
Africa,Sudan,Government of Sudan - SPLM/A-North,10.75,34.8,1,1,1
Africa,Sudan,Government of Sudan - SPLM/A-North,10.8285,30.2075,1,2,2
Africa,Sudan,Government of Sudan - SPLM/A-North,10.83974,33.41393,1,4,0
Africa,Sudan,Government of Sudan - SPLM/A-North,10.84747,30.6363,1,18,0
Africa,Sudan,Government of Sudan - SPLM/A-North,10.857773,30.037455,1,1,1
Africa,Sudan,Government of Sudan - SPLM/A-North,10.860556,30.981111,1,19,0
Africa,Sudan,Government of Sudan - SPLM/A-North,10.95237,29.40197,1,2,0
Africa,Sudan,Government of Sudan - SPLM/A-North,10.98645,30.0231,1,5,0
Africa,Sudan,Government of Sudan - SPLM/A-North,11.0,29.7,1,7,0
Africa,Sudan,Government of Sudan - SPLM/A-North,11.0,30.0,3,26,1
Africa,Sudan,Government of Sudan - SPLM/A-North,11.0,30.016667,2,12,3
Africa,Sudan,Government of Sudan - SPLM/A-North,11.016667,29.716667,1,12,0
Africa,Sudan,Government of Sudan - SPLM/A-North,11.01781,29.8738,1,52,0
Africa,Sudan,Government of Sudan - SPLM/A-North,11.090525,30.564605,1,3,3
Africa,Sudan,Government of Sudan - SPLM/A-North,11.11373,30.54349,1,1,1
Africa,Sudan,Government of Sudan - SPLM/A-North,11.15,34.1,2,1,1
Africa,Sudan,Government of Sudan - SPLM/A-North,11.21861,30.51722,2,7,7
Africa,Sudan,Government of Sudan - SPLM/A-North,11.27653,30.52839,2,35,0
Africa,Sudan,Government of Sudan - SPLM/A-North,11.38374,34.08453,2,47,6
Africa,Sudan,Government of Sudan - SPLM/A-North,11.4189,33.3859,1,1,0
Africa,Sudan,Government of Sudan - SPLM/A-North,11.50488,29.71293,1,64,0
Africa,Sudan,Government of Sudan - SPLM/A-North,11.51,34.157,3,68,8
Africa,Sudan,Government of Sudan - SPLM/A-North,11.5376,30.3305,2,2,2
Africa,Sudan,Government of Sudan - SPLM/A-North,11.57678,33.49731,1,3,3
Africa,Sudan,Government of Sudan - SPLM/A-North,11.94139,30.035829,1,1,1
Africa,Sudan,Government of Sudan - SPLM/A-North,11.9487,29.502,1,5,5
Africa,Sudan,Government of Sudan - SPLM/A-North,12.0,31.03333,1,5,0
Africa,Sudan,Government of Sudan - SPLM/A-North,12.05,29.65,1,14,0
Africa,Sudan,Government of Sudan - SPLM/A-North,12.15,31.45,1,8,0
Africa,Sudan,Government of Sudan - SPLM/A-North,12.26978,29.74788,2,24,1
Africa,Sudan,Government of Sudan - SRF,10.55,34.283333,1,3,3
Africa,Sudan,Government of Sudan - SRF,11.5,24.666667,2,49,49
Africa,Sudan,Government of Sudan - SRF,12.333333,23.416667,2,38,38
Africa,Sudan,Government of Sudan - SRF,12.5,24.283333,1,37,0
Africa,Sudan,Government of Sudan - SRF,12.827573,24.249431,1,1,1
Africa,Sudan,Government of Sudan - SRF,12.8473,24.11352,2,7,6
Africa,Sudan,Government of Sudan - SRF,12.901673,24.382951,2,7,2
Africa,Sudan,Government of Sudan - SRF,12.94996,24.25816,4,251,0
Africa,Sudan,Government of Sudan - SRF,12.95,24.633333,1,1,1
Africa,Sudan,Government of Sudan - SRF,12.958041,24.038332,3,48,11
Africa,Sudan,Government of Sudan - SRF,12.971095,24.140468,1,21,0
Africa,Sudan,Government of Sudan - SRF,12.973913,24.115329,1,5,0
Africa,Sudan,Government of Sudan - SRF,12.992,24.131,7,123,13
Africa,Sudan,Government of Sudan - SRF,12.99672,24.178082,1,3,0
Africa,Sudan,Government of Sudan - SRF,13.00212,24.19375,1,4,0
Africa,Sudan,Government of Sudan - SRF,13.003946,24.14097,1,4,4
Africa,Sudan,Government of Sudan - SRF,13.013919,24.144741,2,10,10
Africa,Sudan,Government of Sudan - SRF,13.02225,24.414025,1,2,2
Africa,Sudan,Government of Sudan - SRF,13.042959,24.295682,1,7,7
Africa,Sudan,Government of Sudan - SRF,13.053583,24.270083,1,4,4
Africa,Sudan,Government of Sudan - SRF,13.068194,24.127893,1,2,0
Africa,Sudan,Government of Sudan - SRF,13.070563,24.142055,1,9,9
Africa,Sudan,Government of Sudan - SRF,13.079031,24.319189,5,22,12
Africa,Sudan,Government of Sudan - SRF,13.08091,24.51944,2,3,3
Africa,Sudan,Government of Sudan - SRF,13.08477,23.97388,3,19,2
Africa,Sudan,Government of Sudan - SRF,13.090121,24.322009,1,3,3
Africa,Sudan,Government of Sudan - SRF,13.13228,24.28082,4,6,6
Africa,Sudan,Government of Sudan - SRF,13.13333,24.15,1,10,10
Africa,Sudan,Government of Sudan - SRF,13.16195,24.29927,1,7,0
Africa,Sudan,Government of Sudan - SRF,13.178889,24.327839,1,1,1
Africa,Sudan,Government of Sudan - SRF,13.25,24.75,1,3,3
Africa,Sudan,Government of Sudan - SRF,13.287452,24.647945,3,4,2
Africa,Sudan,Government of Sudan - SRF,13.30829,24.95169,1,2,2
Africa,Sudan,Government of Sudan - SRF,13.314314,24.405446,1,2,2
Africa,Sudan,Government of Sudan - SRF,13.3221,24.9081,1,2,2
Africa,Sudan,Government of Sudan - SRF,13.324307,24.422991,1,4,0
Africa,Sudan,Government of Sudan - SRF,13.33349,24.52209,2,11,6
Africa,Sudan,Government of Sudan - SRF,13.338884,24.501595,1,16,16
Africa,Sudan,Government of Sudan - SRF,13.347468,24.345325,2,7,7
Africa,Sudan,Government of Sudan - SRF,13.352288,24.486542,1,3,3
Africa,Sudan,Government of Sudan - SRF,13.382171,24.433485,1,13,13
Africa,Sudan,Government of Sudan - SRF,13.419313,24.34215,1,8,6
Africa,Sudan,Government of Sudan - SRF,13.448422,24.398167,2,17,17
Africa,Sudan,Government of Sudan - SRF,13.5,24.9,1,4,0
Africa,Sudan,Government of Sudan - SRF,14.21114,24.67255,1,20,0
Africa,Sudan,Habaniya  - Rizeigat Baggara,11.166667,26.5,1,2,0
